account_id,month,mrr,plan,seats,is_active,mrr_new,mrr_expansion,mrr_contraction,mrr_churn
ACC-00742,2024-03-01,364.76,Pro,16,True,364.76,0.0,0.0,0.0
ACC-00742,2024-04-01,0.0,Pro,0,False,0.0,0.0,0.0,364.76
ACC-00743,2024-05-01,139.94,Basic,2,True,139.94,0.0,0.0,0.0
ACC-00743,2024-06-01,139.94,Basic,2,True,0.0,0.0,0.0,0.0
ACC-00743,2024-07-01,126.18,Basic,1,True,0.0,0.0,13.76,0.0
ACC-00743,2024-08-01,142.7,Basic,4,True,0.0,16.52,0.0,0.0
ACC-00743,2024-09-01,142.7,Basic,4,True,0.0,0.0,0.0,0.0
ACC-00743,2024-10-01,142.7,Basic,4,True,0.0,0.0,0.0,0.0
ACC-00743,2024-11-01,142.7,Basic,4,True,0.0,0.0,0.0,0.0
ACC-00743,2024-12-01,128.26,Basic,2,True,0.0,0.0,14.44,0.0
ACC-00744,2023-03-01,82.91,Basic,5,True,82.91,0.0,0.0,0.0
ACC-00744,2023-04-01,82.91,Basic,5,True,0.0,0.0,0.0,0.0
ACC-00744,2023-05-01,0.0,Basic,0,False,0.0,0.0,0.0,82.91
ACC-00745,2023-09-01,97.07,Basic,2,True,97.07,0.0,0.0,0.0
ACC-00745,2023-10-01,97.07,Basic,2,True,0.0,0.0,0.0,0.0
ACC-00745,2023-11-01,97.07,Basic,2,True,0.0,0.0,0.0,0.0
ACC-00745,2023-12-01,97.07,Basic,2,True,0.0,0.0,0.0,0.0
ACC-00745,2024-01-01,0.0,Basic,0,False,0.0,0.0,0.0,97.07
ACC-00746,2023-05-01,537.53,Pro,13,True,537.53,0.0,0.0,0.0
ACC-00746,2023-06-01,537.53,Pro,13,True,0.0,0.0,0.0,0.0
ACC-00746,2023-07-01,537.53,Pro,13,True,0.0,0.0,0.0,0.0
ACC-00746,2023-08-01,537.53,Pro,13,True,0.0,0.0,0.0,0.0
ACC-00746,2023-09-01,537.53,Pro,13,True,0.0,0.0,0.0,0.0
ACC-00746,2023-10-01,537.53,Pro,13,True,0.0,0.0,0.0,0.0
ACC-00746,2023-11-01,537.53,Pro,13,True,0.0,0.0,0.0,0.0
ACC-00746,2023-12-01,537.53,Pro,13,True,0.0,0.0,0.0,0.0
ACC-00746,2024-01-01,537.53,Pro,13,True,0.0,0.0,0.0,0.0
ACC-00746,2024-02-01,537.53,Pro,13,True,0.0,0.0,0.0,0.0
ACC-00746,2024-03-01,537.53,Pro,13,True,0.0,0.0,0.0,0.0
ACC-00746,2024-04-01,537.53,Pro,13,True,0.0,0.0,0.0,0.0
ACC-00746,2024-05-01,537.53,Pro,13,True,0.0,0.0,0.0,0.0
ACC-00746,2024-06-01,537.53,Pro,13,True,0.0,0.0,0.0,0.0
ACC-00746,2024-07-01,537.53,Pro,13,True,0.0,0.0,0.0,0.0
ACC-00746,2024-08-01,487.92,Pro,11,True,0.0,0.0,49.61,0.0
ACC-00746,2024-09-01,487.92,Pro,11,True,0.0,0.0,0.0,0.0
ACC-00746,2024-10-01,487.92,Pro,11,True,0.0,0.0,0.0,0.0
ACC-00746,2024-11-01,487.92,Pro,11,True,0.0,0.0,0.0,0.0
ACC-00746,2024-12-01,487.92,Pro,11,True,0.0,0.0,0.0,0.0
ACC-00747,2024-07-01,330.73,Pro,3,True,330.73,0.0,0.0,0.0
ACC-00747,2024-08-01,330.73,Pro,3,True,0.0,0.0,0.0,0.0
ACC-00747,2024-09-01,330.73,Pro,3,True,0.0,0.0,0.0,0.0
ACC-00747,2024-10-01,369.75,Pro,6,True,0.0,39.02,0.0,0.0
ACC-00747,2024-11-01,407.35,Pro,9,True,0.0,37.6,0.0,0.0
ACC-00747,2024-12-01,407.35,Pro,9,True,0.0,0.0,0.0,0.0
ACC-00748,2024-04-01,424.56,Pro,19,True,424.56,0.0,0.0,0.0
ACC-00748,2024-05-01,424.56,Pro,19,True,0.0,0.0,0.0,0.0
ACC-00748,2024-06-01,424.56,Pro,19,True,0.0,0.0,0.0,0.0
ACC-00748,2024-07-01,424.56,Pro,19,True,0.0,0.0,0.0,0.0
ACC-00748,2024-08-01,424.56,Pro,19,True,0.0,0.0,0.0,0.0
ACC-00748,2024-09-01,499.62,Pro,22,True,0.0,75.06,0.0,0.0
ACC-00748,2024-10-01,499.62,Pro,22,True,0.0,0.0,0.0,0.0
ACC-00748,2024-11-01,499.62,Pro,22,True,0.0,0.0,0.0,0.0
ACC-00748,2024-12-01,499.62,Pro,22,True,0.0,0.0,0.0,0.0
ACC-00749,2023-06-01,460.2,Pro,11,True,460.2,0.0,0.0,0.0
ACC-00749,2023-07-01,460.2,Pro,11,True,0.0,0.0,0.0,0.0
ACC-00749,2023-08-01,460.2,Pro,11,True,0.0,0.0,0.0,0.0
ACC-00749,2023-09-01,460.2,Pro,11,True,0.0,0.0,0.0,0.0
ACC-00749,2023-10-01,460.2,Pro,11,True,0.0,0.0,0.0,0.0
ACC-00749,2023-11-01,460.2,Pro,11,True,0.0,0.0,0.0,0.0
ACC-00749,2023-12-01,486.07,Pro,14,True,0.0,25.87,0.0,0.0
ACC-00749,2024-01-01,486.07,Pro,14,True,0.0,0.0,0.0,0.0
ACC-00749,2024-02-01,525.86,Pro,15,True,0.0,39.79,0.0,0.0
ACC-00749,2024-03-01,525.86,Pro,15,True,0.0,0.0,0.0,0.0
ACC-00749,2024-04-01,525.86,Pro,15,True,0.0,0.0,0.0,0.0
ACC-00749,2024-05-01,525.86,Pro,15,True,0.0,0.0,0.0,0.0
ACC-00749,2024-06-01,525.86,Pro,15,True,0.0,0.0,0.0,0.0
ACC-00749,2024-07-01,525.86,Pro,15,True,0.0,0.0,0.0,0.0
ACC-00749,2024-08-01,525.86,Pro,15,True,0.0,0.0,0.0,0.0
ACC-00749,2024-09-01,596.21,Pro,16,True,0.0,70.35,0.0,0.0
ACC-00749,2024-10-01,596.21,Pro,16,True,0.0,0.0,0.0,0.0
ACC-00749,2024-11-01,596.21,Pro,16,True,0.0,0.0,0.0,0.0
ACC-00749,2024-12-01,596.21,Pro,16,True,0.0,0.0,0.0,0.0
ACC-00750,2023-03-01,206.22,Pro,4,True,206.22,0.0,0.0,0.0
ACC-00750,2023-04-01,206.22,Pro,4,True,0.0,0.0,0.0,0.0
ACC-00750,2023-05-01,247.77,Pro,5,True,0.0,41.55,0.0,0.0
ACC-00750,2023-06-01,247.77,Pro,5,True,0.0,0.0,0.0,0.0
ACC-00750,2023-07-01,247.77,Pro,5,True,0.0,0.0,0.0,0.0
ACC-00750,2023-08-01,247.77,Pro,5,True,0.0,0.0,0.0,0.0
ACC-00750,2023-09-01,247.77,Pro,5,True,0.0,0.0,0.0,0.0
ACC-00750,2023-10-01,230.96,Pro,3,True,0.0,0.0,16.81,0.0
ACC-00750,2023-11-01,230.96,Pro,3,True,0.0,0.0,0.0,0.0
ACC-00750,2023-12-01,230.96,Pro,3,True,0.0,0.0,0.0,0.0
ACC-00750,2024-01-01,230.96,Pro,3,True,0.0,0.0,0.0,0.0
ACC-00750,2024-02-01,230.96,Pro,3,True,0.0,0.0,0.0,0.0
ACC-00750,2024-03-01,0.0,Pro,0,False,0.0,0.0,0.0,230.96
ACC-00751,2024-09-01,3205.28,Enterprise,44,True,3205.28,0.0,0.0,0.0
ACC-00751,2024-10-01,3205.28,Enterprise,44,True,0.0,0.0,0.0,0.0
ACC-00751,2024-11-01,3205.28,Enterprise,44,True,0.0,0.0,0.0,0.0
ACC-00751,2024-12-01,3954.22,Enterprise,46,True,0.0,748.94,0.0,0.0
ACC-00752,2024-08-01,1969.13,Enterprise,50,True,1969.13,0.0,0.0,0.0
ACC-00752,2024-09-01,1969.13,Enterprise,50,True,0.0,0.0,0.0,0.0
ACC-00752,2024-10-01,1969.13,Enterprise,50,True,0.0,0.0,0.0,0.0
ACC-00752,2024-11-01,1969.13,Enterprise,50,True,0.0,0.0,0.0,0.0
ACC-00752,2024-12-01,1969.13,Enterprise,50,True,0.0,0.0,0.0,0.0
ACC-00753,2023-08-01,144.16,Basic,1,True,144.16,0.0,0.0,0.0
ACC-00753,2023-09-01,144.16,Basic,1,True,0.0,0.0,0.0,0.0
ACC-00753,2023-10-01,144.16,Basic,1,True,0.0,0.0,0.0,0.0
ACC-00753,2023-11-01,144.16,Basic,1,True,0.0,0.0,0.0,0.0
ACC-00753,2023-12-01,144.16,Basic,1,True,0.0,0.0,0.0,0.0
ACC-00753,2024-01-01,144.16,Basic,1,True,0.0,0.0,0.0,0.0
ACC-00753,2024-02-01,144.16,Basic,1,True,0.0,0.0,0.0,0.0
ACC-00753,2024-03-01,0.0,Basic,0,False,0.0,0.0,0.0,144.16
ACC-00754,2023-04-01,90.32,Basic,4,True,90.32,0.0,0.0,0.0
ACC-00754,2023-05-01,90.32,Basic,4,True,0.0,0.0,0.0,0.0
ACC-00754,2023-06-01,90.32,Basic,4,True,0.0,0.0,0.0,0.0
ACC-00754,2023-07-01,90.32,Basic,4,True,0.0,0.0,0.0,0.0
ACC-00754,2023-08-01,90.32,Basic,4,True,0.0,0.0,0.0,0.0
ACC-00754,2023-09-01,90.32,Basic,4,True,0.0,0.0,0.0,0.0
ACC-00754,2023-10-01,90.32,Basic,4,True,0.0,0.0,0.0,0.0
ACC-00754,2023-11-01,90.32,Basic,4,True,0.0,0.0,0.0,0.0
ACC-00754,2023-12-01,90.32,Basic,4,True,0.0,0.0,0.0,0.0
ACC-00754,2024-01-01,90.32,Basic,4,True,0.0,0.0,0.0,0.0
ACC-00754,2024-02-01,90.32,Basic,4,True,0.0,0.0,0.0,0.0
ACC-00754,2024-03-01,90.32,Basic,4,True,0.0,0.0,0.0,0.0
ACC-00754,2024-04-01,90.32,Basic,4,True,0.0,0.0,0.0,0.0
ACC-00754,2024-05-01,90.32,Basic,4,True,0.0,0.0,0.0,0.0
ACC-00754,2024-06-01,90.32,Basic,4,True,0.0,0.0,0.0,0.0
ACC-00754,2024-07-01,90.32,Basic,4,True,0.0,0.0,0.0,0.0
ACC-00754,2024-08-01,90.32,Basic,4,True,0.0,0.0,0.0,0.0
ACC-00754,2024-09-01,0.0,Basic,0,False,0.0,0.0,0.0,90.32
ACC-00755,2024-06-01,62.14,Basic,3,True,62.14,0.0,0.0,0.0
ACC-00755,2024-07-01,77.02,Basic,5,True,0.0,14.88,0.0,0.0
ACC-00755,2024-08-01,77.02,Basic,5,True,0.0,0.0,0.0,0.0
ACC-00755,2024-09-01,77.02,Basic,5,True,0.0,0.0,0.0,0.0
ACC-00755,2024-10-01,77.02,Basic,5,True,0.0,0.0,0.0,0.0
ACC-00755,2024-11-01,94.69,Basic,7,True,0.0,17.67,0.0,0.0
ACC-00755,2024-12-01,94.69,Basic,7,True,0.0,0.0,0.0,0.0
ACC-00756,2024-02-01,386.56,Pro,15,True,386.56,0.0,0.0,0.0
ACC-00756,2024-03-01,386.56,Pro,15,True,0.0,0.0,0.0,0.0
ACC-00756,2024-04-01,386.56,Pro,15,True,0.0,0.0,0.0,0.0
ACC-00756,2024-05-01,386.56,Pro,15,True,0.0,0.0,0.0,0.0
ACC-00756,2024-06-01,386.56,Pro,15,True,0.0,0.0,0.0,0.0
ACC-00756,2024-07-01,386.56,Pro,15,True,0.0,0.0,0.0,0.0
ACC-00756,2024-08-01,386.56,Pro,15,True,0.0,0.0,0.0,0.0
ACC-00756,2024-09-01,386.56,Pro,15,True,0.0,0.0,0.0,0.0
ACC-00756,2024-10-01,386.56,Pro,15,True,0.0,0.0,0.0,0.0
ACC-00756,2024-11-01,386.56,Pro,15,True,0.0,0.0,0.0,0.0
ACC-00756,2024-12-01,386.56,Pro,15,True,0.0,0.0,0.0,0.0
ACC-00757,2023-06-01,82.95,Basic,2,True,82.95,0.0,0.0,0.0
ACC-00757,2023-07-01,0.0,Basic,0,False,0.0,0.0,0.0,82.95
ACC-00758,2024-07-01,1730.61,Enterprise,53,True,1730.61,0.0,0.0,0.0
ACC-00758,2024-08-01,2139.9,Enterprise,55,True,0.0,409.29,0.0,0.0
ACC-00758,2024-09-01,2139.9,Enterprise,55,True,0.0,0.0,0.0,0.0
ACC-00758,2024-10-01,2139.9,Enterprise,55,True,0.0,0.0,0.0,0.0
ACC-00758,2024-11-01,2139.9,Enterprise,55,True,0.0,0.0,0.0,0.0
ACC-00758,2024-12-01,2139.9,Enterprise,55,True,0.0,0.0,0.0,0.0
ACC-00759,2024-08-01,526.58,Pro,14,True,526.58,0.0,0.0,0.0
ACC-00759,2024-09-01,475.3,Pro,12,True,0.0,0.0,51.28,0.0
ACC-00759,2024-10-01,475.3,Pro,12,True,0.0,0.0,0.0,0.0
ACC-00759,2024-11-01,475.3,Pro,12,True,0.0,0.0,0.0,0.0
ACC-00759,2024-12-01,475.3,Pro,12,True,0.0,0.0,0.0,0.0
ACC-00760,2024-10-01,126.45,Basic,3,True,126.45,0.0,0.0,0.0
ACC-00760,2024-11-01,139.04,Basic,5,True,0.0,12.59,0.0,0.0
ACC-00760,2024-12-01,139.04,Basic,5,True,0.0,0.0,0.0,0.0
ACC-00761,2023-11-01,72.55,Basic,1,True,72.55,0.0,0.0,0.0
ACC-00761,2023-12-01,72.55,Basic,1,True,0.0,0.0,0.0,0.0
ACC-00761,2024-01-01,72.55,Basic,1,True,0.0,0.0,0.0,0.0
ACC-00761,2024-02-01,72.55,Basic,1,True,0.0,0.0,0.0,0.0
ACC-00761,2024-03-01,72.55,Basic,1,True,0.0,0.0,0.0,0.0
ACC-00761,2024-04-01,72.55,Basic,1,True,0.0,0.0,0.0,0.0
ACC-00761,2024-05-01,86.26,Basic,4,True,0.0,13.71,0.0,0.0
ACC-00761,2024-06-01,86.26,Basic,4,True,0.0,0.0,0.0,0.0
ACC-00761,2024-07-01,86.26,Basic,4,True,0.0,0.0,0.0,0.0
ACC-00761,2024-08-01,86.26,Basic,4,True,0.0,0.0,0.0,0.0
ACC-00761,2024-09-01,86.26,Basic,4,True,0.0,0.0,0.0,0.0
ACC-00761,2024-10-01,86.26,Basic,4,True,0.0,0.0,0.0,0.0
ACC-00761,2024-11-01,75.48,Basic,2,True,0.0,0.0,10.78,0.0
ACC-00761,2024-12-01,75.48,Basic,2,True,0.0,0.0,0.0,0.0
ACC-00762,2023-05-01,1262.76,Enterprise,10,True,1262.76,0.0,0.0,0.0
ACC-00762,2023-06-01,1262.76,Enterprise,10,True,0.0,0.0,0.0,0.0
ACC-00762,2023-07-01,1262.76,Enterprise,10,True,0.0,0.0,0.0,0.0
ACC-00762,2023-08-01,1262.76,Enterprise,10,True,0.0,0.0,0.0,0.0
ACC-00762,2023-09-01,1262.76,Enterprise,10,True,0.0,0.0,0.0,0.0
ACC-00762,2023-10-01,1262.76,Enterprise,10,True,0.0,0.0,0.0,0.0
ACC-00762,2023-11-01,1262.76,Enterprise,10,True,0.0,0.0,0.0,0.0
ACC-00762,2023-12-01,1096.84,Enterprise,8,True,0.0,0.0,165.92,0.0
ACC-00762,2024-01-01,1096.84,Enterprise,8,True,0.0,0.0,0.0,0.0
ACC-00762,2024-02-01,1096.84,Enterprise,8,True,0.0,0.0,0.0,0.0
ACC-00762,2024-03-01,1096.84,Enterprise,8,True,0.0,0.0,0.0,0.0
ACC-00762,2024-04-01,1096.84,Enterprise,8,True,0.0,0.0,0.0,0.0
ACC-00762,2024-05-01,1239.07,Enterprise,11,True,0.0,142.23,0.0,0.0
ACC-00762,2024-06-01,1239.07,Enterprise,11,True,0.0,0.0,0.0,0.0
ACC-00762,2024-07-01,0.0,Enterprise,0,False,0.0,0.0,0.0,1239.07
ACC-00763,2024-05-01,298.33,Pro,3,True,298.33,0.0,0.0,0.0
ACC-00763,2024-06-01,298.33,Pro,3,True,0.0,0.0,0.0,0.0
ACC-00763,2024-07-01,298.33,Pro,3,True,0.0,0.0,0.0,0.0
ACC-00763,2024-08-01,298.33,Pro,3,True,0.0,0.0,0.0,0.0
ACC-00763,2024-09-01,345.44,Pro,6,True,0.0,47.11,0.0,0.0
ACC-00763,2024-10-01,345.44,Pro,6,True,0.0,0.0,0.0,0.0
ACC-00763,2024-11-01,310.42,Pro,4,True,0.0,0.0,35.02,0.0
ACC-00763,2024-12-01,310.42,Pro,4,True,0.0,0.0,0.0,0.0
ACC-00764,2024-07-01,124.37,Basic,4,True,124.37,0.0,0.0,0.0
ACC-00764,2024-08-01,140.33,Basic,5,True,0.0,15.96,0.0,0.0
ACC-00764,2024-09-01,140.33,Basic,5,True,0.0,0.0,0.0,0.0
ACC-00764,2024-10-01,140.33,Basic,5,True,0.0,0.0,0.0,0.0
ACC-00764,2024-11-01,140.33,Basic,5,True,0.0,0.0,0.0,0.0
ACC-00764,2024-12-01,140.33,Basic,5,True,0.0,0.0,0.0,0.0
ACC-00765,2024-10-01,68.99,Basic,4,True,68.99,0.0,0.0,0.0
ACC-00765,2024-11-01,68.99,Basic,4,True,0.0,0.0,0.0,0.0
ACC-00765,2024-12-01,68.99,Basic,4,True,0.0,0.0,0.0,0.0
ACC-00766,2024-09-01,372.8,Pro,4,True,372.8,0.0,0.0,0.0
ACC-00766,2024-10-01,372.8,Pro,4,True,0.0,0.0,0.0,0.0
ACC-00766,2024-11-01,403.98,Pro,7,True,0.0,31.18,0.0,0.0
ACC-00766,2024-12-01,403.98,Pro,7,True,0.0,0.0,0.0,0.0
ACC-00767,2024-02-01,104.09,Basic,3,True,104.09,0.0,0.0,0.0
ACC-00767,2024-03-01,104.09,Basic,3,True,0.0,0.0,0.0,0.0
ACC-00767,2024-04-01,104.09,Basic,3,True,0.0,0.0,0.0,0.0
ACC-00767,2024-05-01,104.09,Basic,3,True,0.0,0.0,0.0,0.0
ACC-00767,2024-06-01,112.69,Basic,5,True,0.0,8.6,0.0,0.0
ACC-00767,2024-07-01,112.69,Basic,5,True,0.0,0.0,0.0,0.0
ACC-00767,2024-08-01,140.73,Basic,8,True,0.0,28.04,0.0,0.0
ACC-00767,2024-09-01,130.51,Basic,6,True,0.0,0.0,10.22,0.0
ACC-00767,2024-10-01,130.51,Basic,6,True,0.0,0.0,0.0,0.0
ACC-00767,2024-11-01,130.51,Basic,6,True,0.0,0.0,0.0,0.0
ACC-00767,2024-12-01,130.51,Basic,6,True,0.0,0.0,0.0,0.0
ACC-00768,2024-04-01,117.89,Basic,2,True,117.89,0.0,0.0,0.0
ACC-00768,2024-05-01,117.89,Basic,2,True,0.0,0.0,0.0,0.0
ACC-00768,2024-06-01,117.89,Basic,2,True,0.0,0.0,0.0,0.0
ACC-00768,2024-07-01,117.89,Basic,2,True,0.0,0.0,0.0,0.0
ACC-00768,2024-08-01,117.89,Basic,2,True,0.0,0.0,0.0,0.0
ACC-00768,2024-09-01,117.89,Basic,2,True,0.0,0.0,0.0,0.0
ACC-00768,2024-10-01,117.89,Basic,2,True,0.0,0.0,0.0,0.0
ACC-00768,2024-11-01,117.89,Basic,2,True,0.0,0.0,0.0,0.0
ACC-00768,2024-12-01,117.89,Basic,2,True,0.0,0.0,0.0,0.0
ACC-00769,2024-07-01,123.99,Basic,3,True,123.99,0.0,0.0,0.0
ACC-00769,2024-08-01,0.0,Basic,0,False,0.0,0.0,0.0,123.99
ACC-00770,2023-01-01,87.4,Basic,5,True,87.4,0.0,0.0,0.0
ACC-00770,2023-02-01,107.62,Basic,8,True,0.0,20.22,0.0,0.0
ACC-00770,2023-03-01,107.62,Basic,8,True,0.0,0.0,0.0,0.0
ACC-00770,2023-04-01,121.52,Basic,10,True,0.0,13.9,0.0,0.0
ACC-00770,2023-05-01,121.52,Basic,10,True,0.0,0.0,0.0,0.0
ACC-00770,2023-06-01,121.52,Basic,10,True,0.0,0.0,0.0,0.0
ACC-00770,2023-07-01,121.52,Basic,10,True,0.0,0.0,0.0,0.0
ACC-00770,2023-08-01,132.85,Basic,11,True,0.0,11.33,0.0,0.0
ACC-00770,2023-09-01,132.85,Basic,11,True,0.0,0.0,0.0,0.0
ACC-00770,2023-10-01,132.85,Basic,11,True,0.0,0.0,0.0,0.0
ACC-00770,2023-11-01,132.85,Basic,11,True,0.0,0.0,0.0,0.0
ACC-00770,2023-12-01,132.85,Basic,11,True,0.0,0.0,0.0,0.0
ACC-00770,2024-01-01,132.85,Basic,11,True,0.0,0.0,0.0,0.0
ACC-00770,2024-02-01,132.85,Basic,11,True,0.0,0.0,0.0,0.0
ACC-00770,2024-03-01,132.85,Basic,11,True,0.0,0.0,0.0,0.0
ACC-00770,2024-04-01,132.85,Basic,11,True,0.0,0.0,0.0,0.0
ACC-00770,2024-05-01,132.85,Basic,11,True,0.0,0.0,0.0,0.0
ACC-00770,2024-06-01,132.85,Basic,11,True,0.0,0.0,0.0,0.0
ACC-00770,2024-07-01,132.85,Basic,11,True,0.0,0.0,0.0,0.0
ACC-00770,2024-08-01,132.85,Basic,11,True,0.0,0.0,0.0,0.0
ACC-00770,2024-09-01,132.85,Basic,11,True,0.0,0.0,0.0,0.0
ACC-00770,2024-10-01,132.85,Basic,11,True,0.0,0.0,0.0,0.0
ACC-00770,2024-11-01,0.0,Basic,0,False,0.0,0.0,0.0,132.85
ACC-00771,2024-05-01,106.11,Basic,5,True,106.11,0.0,0.0,0.0
ACC-00771,2024-06-01,106.11,Basic,5,True,0.0,0.0,0.0,0.0
ACC-00771,2024-07-01,106.11,Basic,5,True,0.0,0.0,0.0,0.0
ACC-00771,2024-08-01,106.11,Basic,5,True,0.0,0.0,0.0,0.0
ACC-00771,2024-09-01,106.11,Basic,5,True,0.0,0.0,0.0,0.0
ACC-00771,2024-10-01,106.11,Basic,5,True,0.0,0.0,0.0,0.0
ACC-00771,2024-11-01,90.52,Basic,3,True,0.0,0.0,15.59,0.0
ACC-00771,2024-12-01,90.52,Basic,3,True,0.0,0.0,0.0,0.0
ACC-00772,2023-05-01,416.7,Pro,3,True,416.7,0.0,0.0,0.0
ACC-00772,2023-06-01,416.7,Pro,3,True,0.0,0.0,0.0,0.0
ACC-00772,2023-07-01,416.7,Pro,3,True,0.0,0.0,0.0,0.0
ACC-00772,2023-08-01,0.0,Pro,0,False,0.0,0.0,0.0,416.7
ACC-00773,2023-09-01,278.7,Pro,5,True,278.7,0.0,0.0,0.0
ACC-00773,2023-10-01,278.7,Pro,5,True,0.0,0.0,0.0,0.0
ACC-00773,2023-11-01,278.7,Pro,5,True,0.0,0.0,0.0,0.0
ACC-00773,2023-12-01,278.7,Pro,5,True,0.0,0.0,0.0,0.0
ACC-00773,2024-01-01,278.7,Pro,5,True,0.0,0.0,0.0,0.0
ACC-00773,2024-02-01,278.7,Pro,5,True,0.0,0.0,0.0,0.0
ACC-00773,2024-03-01,278.7,Pro,5,True,0.0,0.0,0.0,0.0
ACC-00773,2024-04-01,278.7,Pro,5,True,0.0,0.0,0.0,0.0
ACC-00773,2024-05-01,313.56,Pro,7,True,0.0,34.86,0.0,0.0
ACC-00773,2024-06-01,313.56,Pro,7,True,0.0,0.0,0.0,0.0
ACC-00773,2024-07-01,313.56,Pro,7,True,0.0,0.0,0.0,0.0
ACC-00773,2024-08-01,374.56,Pro,8,True,0.0,61.0,0.0,0.0
ACC-00773,2024-09-01,374.56,Pro,8,True,0.0,0.0,0.0,0.0
ACC-00773,2024-10-01,374.56,Pro,8,True,0.0,0.0,0.0,0.0
ACC-00773,2024-11-01,374.56,Pro,8,True,0.0,0.0,0.0,0.0
ACC-00773,2024-12-01,374.56,Pro,8,True,0.0,0.0,0.0,0.0
ACC-00774,2024-03-01,355.34,Pro,6,True,355.34,0.0,0.0,0.0
ACC-00774,2024-04-01,355.34,Pro,6,True,0.0,0.0,0.0,0.0
ACC-00774,2024-05-01,355.34,Pro,6,True,0.0,0.0,0.0,0.0
ACC-00774,2024-06-01,313.17,Pro,5,True,0.0,0.0,42.17,0.0
ACC-00774,2024-07-01,313.17,Pro,5,True,0.0,0.0,0.0,0.0
ACC-00774,2024-08-01,313.17,Pro,5,True,0.0,0.0,0.0,0.0
ACC-00774,2024-09-01,313.17,Pro,5,True,0.0,0.0,0.0,0.0
ACC-00774,2024-10-01,313.17,Pro,5,True,0.0,0.0,0.0,0.0
ACC-00774,2024-11-01,0.0,Pro,0,False,0.0,0.0,0.0,313.17
ACC-00775,2024-11-01,85.99,Basic,4,True,85.99,0.0,0.0,0.0
ACC-00775,2024-12-01,85.99,Basic,4,True,0.0,0.0,0.0,0.0
ACC-00776,2024-10-01,119.02,Basic,5,True,119.02,0.0,0.0,0.0
ACC-00776,2024-11-01,119.02,Basic,5,True,0.0,0.0,0.0,0.0
ACC-00776,2024-12-01,119.02,Basic,5,True,0.0,0.0,0.0,0.0
ACC-00777,2023-11-01,75.91,Basic,2,True,75.91,0.0,0.0,0.0
ACC-00777,2023-12-01,75.91,Basic,2,True,0.0,0.0,0.0,0.0
ACC-00777,2024-01-01,75.91,Basic,2,True,0.0,0.0,0.0,0.0
ACC-00777,2024-02-01,75.91,Basic,2,True,0.0,0.0,0.0,0.0
ACC-00777,2024-03-01,75.91,Basic,2,True,0.0,0.0,0.0,0.0
ACC-00777,2024-04-01,75.91,Basic,2,True,0.0,0.0,0.0,0.0
ACC-00777,2024-05-01,75.91,Basic,2,True,0.0,0.0,0.0,0.0
ACC-00777,2024-06-01,83.32,Basic,3,True,0.0,7.41,0.0,0.0
ACC-00777,2024-07-01,0.0,Basic,0,False,0.0,0.0,0.0,83.32
ACC-00778,2024-10-01,237.57,Pro,3,True,237.57,0.0,0.0,0.0
ACC-00778,2024-11-01,0.0,Pro,0,False,0.0,0.0,0.0,237.57
ACC-00779,2023-09-01,446.74,Pro,10,True,446.74,0.0,0.0,0.0
ACC-00779,2023-10-01,446.74,Pro,10,True,0.0,0.0,0.0,0.0
ACC-00779,2023-11-01,446.74,Pro,10,True,0.0,0.0,0.0,0.0
ACC-00779,2023-12-01,446.74,Pro,10,True,0.0,0.0,0.0,0.0
ACC-00779,2024-01-01,446.74,Pro,10,True,0.0,0.0,0.0,0.0
ACC-00779,2024-02-01,446.74,Pro,10,True,0.0,0.0,0.0,0.0
ACC-00779,2024-03-01,446.74,Pro,10,True,0.0,0.0,0.0,0.0
ACC-00779,2024-04-01,446.74,Pro,10,True,0.0,0.0,0.0,0.0
ACC-00779,2024-05-01,446.74,Pro,10,True,0.0,0.0,0.0,0.0
ACC-00779,2024-06-01,392.39,Pro,8,True,0.0,0.0,54.35,0.0
ACC-00779,2024-07-01,392.39,Pro,8,True,0.0,0.0,0.0,0.0
ACC-00779,2024-08-01,392.39,Pro,8,True,0.0,0.0,0.0,0.0
ACC-00779,2024-09-01,392.39,Pro,8,True,0.0,0.0,0.0,0.0
ACC-00779,2024-10-01,392.39,Pro,8,True,0.0,0.0,0.0,0.0
ACC-00779,2024-11-01,392.39,Pro,8,True,0.0,0.0,0.0,0.0
ACC-00779,2024-12-01,443.28,Pro,10,True,0.0,50.89,0.0,0.0
ACC-00780,2024-01-01,492.05,Pro,3,True,492.05,0.0,0.0,0.0
ACC-00780,2024-02-01,492.05,Pro,3,True,0.0,0.0,0.0,0.0
ACC-00780,2024-03-01,492.05,Pro,3,True,0.0,0.0,0.0,0.0
ACC-00780,2024-04-01,492.05,Pro,3,True,0.0,0.0,0.0,0.0
ACC-00780,2024-05-01,492.05,Pro,3,True,0.0,0.0,0.0,0.0
ACC-00780,2024-06-01,563.19,Pro,6,True,0.0,71.14,0.0,0.0
ACC-00780,2024-07-01,692.48,Pro,8,True,0.0,129.29,0.0,0.0
ACC-00780,2024-08-01,0.0,Pro,0,False,0.0,0.0,0.0,692.48
ACC-00781,2024-10-01,459.2,Pro,16,True,459.2,0.0,0.0,0.0
ACC-00781,2024-11-01,459.2,Pro,16,True,0.0,0.0,0.0,0.0
ACC-00781,2024-12-01,459.2,Pro,16,True,0.0,0.0,0.0,0.0
